,fullpath,project,path,filename,ext,lines
250,OpenRA.Mods.Cnc/Graphics/VoxelModelSequenceLoader.cs,OpenRA.Mods.Cnc,Graphics,VoxelModelSequenceLoader.cs,.cs,124
251,OpenRA.Mods.Cnc/Projectiles/DropPodImpact.cs,OpenRA.Mods.Cnc,Projectiles,DropPodImpact.cs,.cs,78
252,OpenRA.Mods.Cnc/Projectiles/IonCannon.cs,OpenRA.Mods.Cnc,Projectiles,IonCannon.cs,.cs,74
253,OpenRA.Mods.Cnc/Projectiles/TeslaZap.cs,OpenRA.Mods.Cnc,Projectiles,TeslaZap.cs,.cs,86
254,OpenRA.Mods.Cnc/Scripting/Properties/ChronosphereProperties.cs,OpenRA.Mods.Cnc,Scripting/Properties,ChronosphereProperties.cs,.cs,47
255,OpenRA.Mods.Cnc/Scripting/Properties/DisguiseProperties.cs,OpenRA.Mods.Cnc,Scripting/Properties,DisguiseProperties.cs,.cs,42
256,OpenRA.Mods.Cnc/Scripting/Properties/InfiltrateProperties.cs,OpenRA.Mods.Cnc,Scripting/Properties,InfiltrateProperties.cs,.cs,44
257,OpenRA.Mods.Cnc/Scripting/Properties/IonCannonProperties.cs,OpenRA.Mods.Cnc,Scripting/Properties,IonCannonProperties.cs,.cs,36
258,OpenRA.Mods.Cnc/SpriteLoaders/ShpD2Loader.cs,OpenRA.Mods.Cnc,SpriteLoaders,ShpD2Loader.cs,.cs,171
259,OpenRA.Mods.Cnc/SpriteLoaders/ShpRemasteredLoader.cs,OpenRA.Mods.Cnc,SpriteLoaders,ShpRemasteredLoader.cs,.cs,118
260,OpenRA.Mods.Cnc/SpriteLoaders/ShpTDLoader.cs,OpenRA.Mods.Cnc,SpriteLoaders,ShpTDLoader.cs,.cs,243
261,OpenRA.Mods.Cnc/SpriteLoaders/TmpRALoader.cs,OpenRA.Mods.Cnc,SpriteLoaders,TmpRALoader.cs,.cs,101
262,OpenRA.Mods.Cnc/SpriteLoaders/TmpTDLoader.cs,OpenRA.Mods.Cnc,SpriteLoaders,TmpTDLoader.cs,.cs,98
263,OpenRA.Mods.Cnc/SpriteLoaders/TmpTSLoader.cs,OpenRA.Mods.Cnc,SpriteLoaders,TmpTSLoader.cs,.cs,200
264,OpenRA.Mods.Cnc/Traits/Attack/AttackLeap.cs,OpenRA.Mods.Cnc,Traits/Attack,AttackLeap.cs,.cs,72
265,OpenRA.Mods.Cnc/Traits/Attack/AttackPopupTurreted.cs,OpenRA.Mods.Cnc,Traits/Attack,AttackPopupTurreted.cs,.cs,135
266,OpenRA.Mods.Cnc/Traits/Attack/AttackTDGunboatTurreted.cs,OpenRA.Mods.Cnc,Traits/Attack,AttackTDGunboatTurreted.cs,.cs,83
267,OpenRA.Mods.Cnc/Traits/Attack/AttackTesla.cs,OpenRA.Mods.Cnc,Traits/Attack,AttackTesla.cs,.cs,173
268,OpenRA.Mods.Cnc/Traits/Buildings/ClonesProducedUnits.cs,OpenRA.Mods.Cnc,Traits/Buildings,ClonesProducedUnits.cs,.cs,76
269,OpenRA.Mods.Cnc/Traits/Buildings/TiberianSunRefinery.cs,OpenRA.Mods.Cnc,Traits/Buildings,TiberianSunRefinery.cs,.cs,33
270,OpenRA.Mods.Cnc/Traits/Chronoshiftable.cs,OpenRA.Mods.Cnc,Traits,Chronoshiftable.cs,.cs,200
271,OpenRA.Mods.Cnc/Traits/ClassicFacingBodyOrientation.cs,OpenRA.Mods.Cnc,Traits,ClassicFacingBodyOrientation.cs,.cs,32
272,OpenRA.Mods.Cnc/Traits/Cloneable.cs,OpenRA.Mods.Cnc,Traits,Cloneable.cs,.cs,29
273,OpenRA.Mods.Cnc/Traits/ConyardChronoReturn.cs,OpenRA.Mods.Cnc,Traits,ConyardChronoReturn.cs,.cs,259
274,OpenRA.Mods.Cnc/Traits/Disguise.cs,OpenRA.Mods.Cnc,Traits,Disguise.cs,.cs,312
275,OpenRA.Mods.Cnc/Traits/DrainPrerequisitePowerOnDamage.cs,OpenRA.Mods.Cnc,Traits,DrainPrerequisitePowerOnDamage.cs,.cs,62
276,OpenRA.Mods.Cnc/Traits/EdibleByLeap.cs,OpenRA.Mods.Cnc,Traits,EdibleByLeap.cs,.cs,37
277,OpenRA.Mods.Cnc/Traits/EnergyWall.cs,OpenRA.Mods.Cnc,Traits,EnergyWall.cs,.cs,111
278,OpenRA.Mods.Cnc/Traits/FrozenUnderFogUpdatedByGps.cs,OpenRA.Mods.Cnc,Traits,FrozenUnderFogUpdatedByGps.cs,.cs,114
279,OpenRA.Mods.Cnc/Traits/GpsDot.cs,OpenRA.Mods.Cnc,Traits,GpsDot.cs,.cs,58
280,OpenRA.Mods.Cnc/Traits/GpsWatcher.cs,OpenRA.Mods.Cnc,Traits,GpsWatcher.cs,.cs,115
281,OpenRA.Mods.Cnc/Traits/HarvesterHuskModifier.cs,OpenRA.Mods.Cnc,Traits,HarvesterHuskModifier.cs,.cs,39
282,OpenRA.Mods.Cnc/Traits/Infiltration/InfiltrateForCash.cs,OpenRA.Mods.Cnc,Traits/Infiltration,InfiltrateForCash.cs,.cs,81
283,OpenRA.Mods.Cnc/Traits/Infiltration/InfiltrateForDecoration.cs,OpenRA.Mods.Cnc,Traits/Infiltration,InfiltrateForDecoration.cs,.cs,54
284,OpenRA.Mods.Cnc/Traits/Infiltration/InfiltrateForExploration.cs,OpenRA.Mods.Cnc,Traits/Infiltration,InfiltrateForExploration.cs,.cs,63
285,OpenRA.Mods.Cnc/Traits/Infiltration/InfiltrateForPowerOutage.cs,OpenRA.Mods.Cnc,Traits/Infiltration,InfiltrateForPowerOutage.cs,.cs,67
286,OpenRA.Mods.Cnc/Traits/Infiltration/InfiltrateForSupportPower.cs,OpenRA.Mods.Cnc,Traits/Infiltration,InfiltrateForSupportPower.cs,.cs,64
287,OpenRA.Mods.Cnc/Traits/Infiltration/InfiltrateForSupportPowerReset.cs,OpenRA.Mods.Cnc,Traits/Infiltration,InfiltrateForSupportPowerReset.cs,.cs,61
288,OpenRA.Mods.Cnc/Traits/Infiltration/InfiltrateForTransform.cs,OpenRA.Mods.Cnc,Traits/Infiltration,InfiltrateForTransform.cs,.cs,67
289,OpenRA.Mods.Cnc/Traits/Infiltration/Infiltrates.cs,OpenRA.Mods.Cnc,Traits/Infiltration,Infiltrates.cs,.cs,155
290,OpenRA.Mods.Cnc/Traits/MadTank.cs,OpenRA.Mods.Cnc,Traits,MadTank.cs,.cs,256
291,OpenRA.Mods.Cnc/Traits/Mine.cs,OpenRA.Mods.Cnc,Traits,Mine.cs,.cs,75
292,OpenRA.Mods.Cnc/Traits/Minelayer.cs,OpenRA.Mods.Cnc,Traits,Minelayer.cs,.cs,382
293,OpenRA.Mods.Cnc/Traits/PaletteEffects/ChronoshiftPaletteEffect.cs,OpenRA.Mods.Cnc,Traits/PaletteEffects,ChronoshiftPaletteEffect.cs,.cs,69
294,OpenRA.Mods.Cnc/Traits/PaletteEffects/LightPaletteRotator.cs,OpenRA.Mods.Cnc,Traits/PaletteEffects,LightPaletteRotator.cs,.cs,64
295,OpenRA.Mods.Cnc/Traits/PortableChrono.cs,OpenRA.Mods.Cnc,Traits,PortableChrono.cs,.cs,266
296,OpenRA.Mods.Cnc/Traits/Render/WithBuildingBib.cs,OpenRA.Mods.Cnc,Traits/Render,WithBuildingBib.cs,.cs,137
297,OpenRA.Mods.Cnc/Traits/Render/WithCargo.cs,OpenRA.Mods.Cnc,Traits/Render,WithCargo.cs,.cs,141
298,OpenRA.Mods.Cnc/Traits/Render/WithDisguisingInfantryBody.cs,OpenRA.Mods.Cnc,Traits/Render,WithDisguisingInfantryBody.cs,.cs,78
299,OpenRA.Mods.Cnc/Traits/Render/WithDockingOverlay.cs,OpenRA.Mods.Cnc,Traits/Render,WithDockingOverlay.cs,.cs,61
300,OpenRA.Mods.Cnc/Traits/Render/WithEmbeddedTurretSpriteBody.cs,OpenRA.Mods.Cnc,Traits/Render,WithEmbeddedTurretSpriteBody.cs,.cs,78
301,OpenRA.Mods.Cnc/Traits/Render/WithGunboatBody.cs,OpenRA.Mods.Cnc,Traits/Render,WithGunboatBody.cs,.cs,99
302,OpenRA.Mods.Cnc/Traits/Render/WithHarvesterSpriteBody.cs,OpenRA.Mods.Cnc,Traits/Render,WithHarvesterSpriteBody.cs,.cs,50
303,OpenRA.Mods.Cnc/Traits/Render/WithLandingCraftAnimation.cs,OpenRA.Mods.Cnc,Traits/Render,WithLandingCraftAnimation.cs,.cs,96
304,OpenRA.Mods.Cnc/Traits/Render/WithSplitAttackPaletteInfantryBody.cs,OpenRA.Mods.Cnc,Traits/Render,WithSplitAttackPaletteInfantryBody.cs,.cs,58
305,OpenRA.Mods.Cnc/Traits/Render/WithTeslaChargeAnimation.cs,OpenRA.Mods.Cnc,Traits/Render,WithTeslaChargeAnimation.cs,.cs,47
306,OpenRA.Mods.Cnc/Traits/Render/WithTeslaChargeOverlay.cs,OpenRA.Mods.Cnc,Traits/Render,WithTeslaChargeOverlay.cs,.cs,73
307,OpenRA.Mods.Cnc/Traits/Render/WithVoxelUnloadBody.cs,OpenRA.Mods.Cnc,Traits/Render,WithVoxelUnloadBody.cs,.cs,80
308,OpenRA.Mods.Cnc/Traits/Render/WithVoxelWalkerBody.cs,OpenRA.Mods.Cnc,Traits/Render,WithVoxelWalkerBody.cs,.cs,103
309,OpenRA.Mods.Cnc/Traits/ResourcePurifier.cs,OpenRA.Mods.Cnc,Traits,ResourcePurifier.cs,.cs,91
310,OpenRA.Mods.Cnc/Traits/SupportPowers/AttackOrderPower.cs,OpenRA.Mods.Cnc,Traits/SupportPowers,AttackOrderPower.cs,.cs,160
311,OpenRA.Mods.Cnc/Traits/SupportPowers/ChronoshiftPower.cs,OpenRA.Mods.Cnc,Traits/SupportPowers,ChronoshiftPower.cs,.cs,395
312,OpenRA.Mods.Cnc/Traits/SupportPowers/DropPodsPower.cs,OpenRA.Mods.Cnc,Traits/SupportPowers,DropPodsPower.cs,.cs,158
313,OpenRA.Mods.Cnc/Traits/SupportPowers/GpsPower.cs,OpenRA.Mods.Cnc,Traits/SupportPowers,GpsPower.cs,.cs,123
314,OpenRA.Mods.Cnc/Traits/SupportPowers/GrantPrerequisiteChargeDrainPower.cs,OpenRA.Mods.Cnc,Traits/SupportPowers,GrantPrerequisiteChargeDrainPower.cs,.cs,203
315,OpenRA.Mods.Cnc/Traits/SupportPowers/IonCannonPower.cs,OpenRA.Mods.Cnc,Traits/SupportPowers,IonCannonPower.cs,.cs,105
316,OpenRA.Mods.Cnc/Traits/TDGunboat.cs,OpenRA.Mods.Cnc,Traits,TDGunboat.cs,.cs,235
317,OpenRA.Mods.Cnc/Traits/TransferTimedExternalConditionOnTransform.cs,OpenRA.Mods.Cnc,Traits,TransferTimedExternalConditionOnTransform.cs,.cs,63
318,OpenRA.Mods.Cnc/Traits/TransformsNearResources.cs,OpenRA.Mods.Cnc,Traits,TransformsNearResources.cs,.cs,101
319,OpenRA.Mods.Cnc/Traits/World/ShroudPalette.cs,OpenRA.Mods.Cnc,Traits/World,ShroudPalette.cs,.cs,70
320,OpenRA.Mods.Cnc/Traits/World/TSEditorResourceLayer.cs,OpenRA.Mods.Cnc,Traits/World,TSEditorResourceLayer.cs,.cs,114
321,OpenRA.Mods.Cnc/Traits/World/TSResourceLayer.cs,OpenRA.Mods.Cnc,Traits/World,TSResourceLayer.cs,.cs,126
322,OpenRA.Mods.Cnc/Traits/World/TSShroudPalette.cs,OpenRA.Mods.Cnc,Traits/World,TSShroudPalette.cs,.cs,53
323,OpenRA.Mods.Cnc/Traits/World/TSTiberiumRenderer.cs,OpenRA.Mods.Cnc,Traits/World,TSTiberiumRenderer.cs,.cs,94
324,OpenRA.Mods.Cnc/Traits/World/TSVeinsRenderer.cs,OpenRA.Mods.Cnc,Traits/World,TSVeinsRenderer.cs,.cs,428
325,OpenRA.Mods.Cnc/Traits/World/VoxelNormalsPalette.cs,OpenRA.Mods.Cnc,Traits/World,VoxelNormalsPalette.cs,.cs,351
326,OpenRA.Mods.Cnc/Traits/World/WithResourceAnimation.cs,OpenRA.Mods.Cnc,Traits/World,WithResourceAnimation.cs,.cs,106
327,OpenRA.Mods.Cnc/./TraitsInterfaces.cs,OpenRA.Mods.Cnc,.,TraitsInterfaces.cs,.cs,18
328,OpenRA.Mods.Cnc/./Util.cs,OpenRA.Mods.Cnc,.,Util.cs,.cs,69
329,OpenRA.Mods.Cnc/UtilityCommands/ConvertPngToShpCommand.cs,OpenRA.Mods.Cnc,UtilityCommands,ConvertPngToShpCommand.cs,.cs,59
330,OpenRA.Mods.Cnc/UtilityCommands/Glob.cs,OpenRA.Mods.Cnc,UtilityCommands,Glob.cs,.cs,127
331,OpenRA.Mods.Cnc/UtilityCommands/ImportRedAlertLegacyMapCommand.cs,OpenRA.Mods.Cnc,UtilityCommands,ImportRedAlertLegacyMapCommand.cs,.cs,253
332,OpenRA.Mods.Cnc/UtilityCommands/ImportTiberianDawnLegacyMapCommand.cs,OpenRA.Mods.Cnc,UtilityCommands,ImportTiberianDawnLegacyMapCommand.cs,.cs,186
333,OpenRA.Mods.Cnc/UtilityCommands/ImportTSMapCommand.cs,OpenRA.Mods.Cnc,UtilityCommands,ImportTSMapCommand.cs,.cs,687
334,OpenRA.Mods.Cnc/UtilityCommands/LegacyRulesImporter.cs,OpenRA.Mods.Cnc,UtilityCommands,LegacyRulesImporter.cs,.cs,209
335,OpenRA.Mods.Cnc/UtilityCommands/LegacySequenceImporter.cs,OpenRA.Mods.Cnc,UtilityCommands,LegacySequenceImporter.cs,.cs,275
336,OpenRA.Mods.Cnc/UtilityCommands/LegacyTilesetImporter.cs,OpenRA.Mods.Cnc,UtilityCommands,LegacyTilesetImporter.cs,.cs,190
337,OpenRA.Mods.Cnc/UtilityCommands/ListMixContentsCommand.cs,OpenRA.Mods.Cnc,UtilityCommands,ListMixContentsCommand.cs,.cs,47
338,OpenRA.Mods.Cnc/UtilityCommands/RemapShpCommand.cs,OpenRA.Mods.Cnc,UtilityCommands,RemapShpCommand.cs,.cs,88
339,OpenRA.Mods.Cnc/VideoLoaders/VqaLoader.cs,OpenRA.Mods.Cnc,VideoLoaders,VqaLoader.cs,.cs,58
340,OpenRA.Mods.Cnc/VideoLoaders/WsaLoader.cs,OpenRA.Mods.Cnc,VideoLoaders,WsaLoader.cs,.cs,68
341,OpenRA.Mods.Cnc/Widgets/Logic/PreReleaseWarningPrompt.cs,OpenRA.Mods.Cnc,Widgets/Logic,PreReleaseWarningPrompt.cs,.cs,37
342,OpenRA.Mods.Common/Activities/Air/FallToEarth.cs,OpenRA.Mods.Common,Activities/Air,FallToEarth.cs,.cs,67
343,OpenRA.Mods.Common/Activities/Air/Fly.cs,OpenRA.Mods.Common,Activities/Air,Fly.cs,.cs,284
344,OpenRA.Mods.Common/Activities/Air/FlyAttack.cs,OpenRA.Mods.Common,Activities/Air,FlyAttack.cs,.cs,312
345,OpenRA.Mods.Common/Activities/Air/FlyFollow.cs,OpenRA.Mods.Common,Activities/Air,FlyFollow.cs,.cs,99
346,OpenRA.Mods.Common/Activities/Air/FlyForward.cs,OpenRA.Mods.Common,Activities/Air,FlyForward.cs,.cs,64
347,OpenRA.Mods.Common/Activities/Air/FlyIdle.cs,OpenRA.Mods.Common,Activities/Air,FlyIdle.cs,.cs,66
348,OpenRA.Mods.Common/Activities/Air/FlyOffMap.cs,OpenRA.Mods.Common,Activities/Air,FlyOffMap.cs,.cs,70
349,OpenRA.Mods.Common/Activities/Air/Land.cs,OpenRA.Mods.Common,Activities/Air,Land.cs,.cs,267
350,OpenRA.Mods.Common/Activities/Air/ReturnToBase.cs,OpenRA.Mods.Common,Activities/Air,ReturnToBase.cs,.cs,140
351,OpenRA.Mods.Common/Activities/Air/TakeOff.cs,OpenRA.Mods.Common,Activities/Air,TakeOff.cs,.cs,69
352,OpenRA.Mods.Common/Activities/Attack.cs,OpenRA.Mods.Common,Activities,Attack.cs,.cs,259
353,OpenRA.Mods.Common/Activities/CaptureActor.cs,OpenRA.Mods.Common,Activities,CaptureActor.cs,.cs,158
354,OpenRA.Mods.Common/Activities/DeliverResources.cs,OpenRA.Mods.Common,Activities,DeliverResources.cs,.cs,95
355,OpenRA.Mods.Common/Activities/DeliverUnit.cs,OpenRA.Mods.Common,Activities,DeliverUnit.cs,.cs,112
356,OpenRA.Mods.Common/Activities/Demolish.cs,OpenRA.Mods.Common,Activities,Demolish.cs,.cs,89
357,OpenRA.Mods.Common/Activities/DeployForGrantedCondition.cs,OpenRA.Mods.Common,Activities,DeployForGrantedCondition.cs,.cs,79
358,OpenRA.Mods.Common/Activities/DonateCash.cs,OpenRA.Mods.Common,Activities,DonateCash.cs,.cs,52
359,OpenRA.Mods.Common/Activities/DonateExperience.cs,OpenRA.Mods.Common,Activities,DonateExperience.cs,.cs,66
360,OpenRA.Mods.Common/Activities/Enter.cs,OpenRA.Mods.Common,Activities,Enter.cs,.cs,155
361,OpenRA.Mods.Common/Activities/FindAndDeliverResources.cs,OpenRA.Mods.Common,Activities,FindAndDeliverResources.cs,.cs,258
362,OpenRA.Mods.Common/Activities/HarvesterDockSequence.cs,OpenRA.Mods.Common,Activities,HarvesterDockSequence.cs,.cs,115
363,OpenRA.Mods.Common/Activities/HarvestResource.cs,OpenRA.Mods.Common,Activities,HarvestResource.cs,.cs,117
364,OpenRA.Mods.Common/Activities/Hunt.cs,OpenRA.Mods.Common,Activities,Hunt.cs,.cs,48
365,OpenRA.Mods.Common/Activities/Move/AttackMoveActivity.cs,OpenRA.Mods.Common,Activities/Move,AttackMoveActivity.cs,.cs,110
366,OpenRA.Mods.Common/Activities/Move/Drag.cs,OpenRA.Mods.Common,Activities/Move,Drag.cs,.cs,72
367,OpenRA.Mods.Common/Activities/Move/Follow.cs,OpenRA.Mods.Common,Activities/Move,Follow.cs,.cs,91
368,OpenRA.Mods.Common/Activities/Move/LocalMoveIntoTarget.cs,OpenRA.Mods.Common,Activities/Move,LocalMoveIntoTarget.cs,.cs,89
369,OpenRA.Mods.Common/Activities/Move/Move.cs,OpenRA.Mods.Common,Activities/Move,Move.cs,.cs,563
370,OpenRA.Mods.Common/Activities/Move/MoveAdjacentTo.cs,OpenRA.Mods.Common,Activities/Move,MoveAdjacentTo.cs,.cs,154
371,OpenRA.Mods.Common/Activities/Move/MoveWithinRange.cs,OpenRA.Mods.Common,Activities/Move,MoveWithinRange.cs,.cs,62
372,OpenRA.Mods.Common/Activities/Parachute.cs,OpenRA.Mods.Common,Activities,Parachute.cs,.cs,60
373,OpenRA.Mods.Common/Activities/PickupUnit.cs,OpenRA.Mods.Common,Activities,PickupUnit.cs,.cs,149
374,OpenRA.Mods.Common/Activities/RemoveSelf.cs,OpenRA.Mods.Common,Activities,RemoveSelf.cs,.cs,26
375,OpenRA.Mods.Common/Activities/RepairBridge.cs,OpenRA.Mods.Common,Activities,RepairBridge.cs,.cs,86
376,OpenRA.Mods.Common/Activities/RepairBuilding.cs,OpenRA.Mods.Common,Activities,RepairBuilding.cs,.cs,79
377,OpenRA.Mods.Common/Activities/Resupply.cs,OpenRA.Mods.Common,Activities,Resupply.cs,.cs,321
378,OpenRA.Mods.Common/Activities/RideTransport.cs,OpenRA.Mods.Common,Activities,RideTransport.cs,.cs,84
379,OpenRA.Mods.Common/Activities/Sell.cs,OpenRA.Mods.Common,Activities,Sell.cs,.cs,57
380,OpenRA.Mods.Common/Activities/SimpleTeleport.cs,OpenRA.Mods.Common,Activities,SimpleTeleport.cs,.cs,30
381,OpenRA.Mods.Common/Activities/SpriteHarvesterDockSequence.cs,OpenRA.Mods.Common,Activities,SpriteHarvesterDockSequence.cs,.cs,65
382,OpenRA.Mods.Common/Activities/Transform.cs,OpenRA.Mods.Common,Activities,Transform.cs,.cs,173
383,OpenRA.Mods.Common/Activities/Turn.cs,OpenRA.Mods.Common,Activities,Turn.cs,.cs,47
384,OpenRA.Mods.Common/Activities/UnloadCargo.cs,OpenRA.Mods.Common,Activities,UnloadCargo.cs,.cs,145
385,OpenRA.Mods.Common/Activities/Wait.cs,OpenRA.Mods.Common,Activities,Wait.cs,.cs,56
386,OpenRA.Mods.Common/./ActorExts.cs,OpenRA.Mods.Common,.,ActorExts.cs,.cs,83
387,OpenRA.Mods.Common/./ActorInitializer.cs,OpenRA.Mods.Common,.,ActorInitializer.cs,.cs,157
388,OpenRA.Mods.Common/./AIUtils.cs,OpenRA.Mods.Common,.,AIUtils.cs,.cs,83
389,OpenRA.Mods.Common/./AssetBrowser.cs,OpenRA.Mods.Common,.,AssetBrowser.cs,.cs,21
390,OpenRA.Mods.Common/AudioLoaders/Mp3Loader.cs,OpenRA.Mods.Common,AudioLoaders,Mp3Loader.cs,.cs,88
391,OpenRA.Mods.Common/AudioLoaders/OggLoader.cs,OpenRA.Mods.Common,AudioLoaders,OggLoader.cs,.cs,133
392,OpenRA.Mods.Common/AudioLoaders/WavLoader.cs,OpenRA.Mods.Common,AudioLoaders,WavLoader.cs,.cs,74
393,OpenRA.Mods.Common/Commands/ChatCommands.cs,OpenRA.Mods.Common,Commands,ChatCommands.cs,.cs,61
394,OpenRA.Mods.Common/Commands/DebugVisualizationCommands.cs,OpenRA.Mods.Common,Commands,DebugVisualizationCommands.cs,.cs,94
395,OpenRA.Mods.Common/Commands/DevCommands.cs,OpenRA.Mods.Common,Commands,DevCommands.cs,.cs,202
396,OpenRA.Mods.Common/Commands/HelpCommand.cs,OpenRA.Mods.Common,Commands,HelpCommand.cs,.cs,61
397,OpenRA.Mods.Common/Commands/PlayerCommands.cs,OpenRA.Mods.Common,Commands,PlayerCommands.cs,.cs,54
398,OpenRA.Mods.Common/./DiscordService.cs,OpenRA.Mods.Common,.,DiscordService.cs,.cs,231
399,OpenRA.Mods.Common/EditorBrushes/EditorActorBrush.cs,OpenRA.Mods.Common,EditorBrushes,EditorActorBrush.cs,.cs,113
400,OpenRA.Mods.Common/EditorBrushes/EditorCopyPasteBrush.cs,OpenRA.Mods.Common,EditorBrushes,EditorCopyPasteBrush.cs,.cs,286
401,OpenRA.Mods.Common/EditorBrushes/EditorDefaultBrush.cs,OpenRA.Mods.Common,EditorBrushes,EditorDefaultBrush.cs,.cs,176
402,OpenRA.Mods.Common/EditorBrushes/EditorResourceBrush.cs,OpenRA.Mods.Common,EditorBrushes,EditorResourceBrush.cs,.cs,155
403,OpenRA.Mods.Common/EditorBrushes/EditorTileBrush.cs,OpenRA.Mods.Common,EditorBrushes,EditorTileBrush.cs,.cs,371
404,OpenRA.Mods.Common/Effects/Beacon.cs,OpenRA.Mods.Common,Effects,Beacon.cs,.cs,143
405,OpenRA.Mods.Common/Effects/ContrailFader.cs,OpenRA.Mods.Common,Effects,ContrailFader.cs,.cs,44
406,OpenRA.Mods.Common/Effects/FlashTarget.cs,OpenRA.Mods.Common,Effects,FlashTarget.cs,.cs,85
407,OpenRA.Mods.Common/Effects/FloatingText.cs,OpenRA.Mods.Common,Effects,FloatingText.cs,.cs,63
408,OpenRA.Mods.Common/Effects/MapNotificationEffect.cs,OpenRA.Mods.Common,Effects,MapNotificationEffect.cs,.cs,64
409,OpenRA.Mods.Common/Effects/RallyPointIndicator.cs,OpenRA.Mods.Common,Effects,RallyPointIndicator.cs,.cs,130
410,OpenRA.Mods.Common/Effects/RevealShroudEffect.cs,OpenRA.Mods.Common,Effects,RevealShroudEffect.cs,.cs,85
411,OpenRA.Mods.Common/Effects/SpawnActorEffect.cs,OpenRA.Mods.Common,Effects,SpawnActorEffect.cs,.cs,61
412,OpenRA.Mods.Common/Effects/SpriteAnnotation.cs,OpenRA.Mods.Common,Effects,SpriteAnnotation.cs,.cs,47
413,OpenRA.Mods.Common/Effects/SpriteEffect.cs,OpenRA.Mods.Common,Effects,SpriteEffect.cs,.cs,86
414,OpenRA.Mods.Common/FileFormats/Blast.cs,OpenRA.Mods.Common,FileFormats,Blast.cs,.cs,298
415,OpenRA.Mods.Common/FileFormats/FastByteReader.cs,OpenRA.Mods.Common,FileFormats,FastByteReader.cs,.cs,43
416,OpenRA.Mods.Common/FileFormats/ImaAdpcmReader.cs,OpenRA.Mods.Common,FileFormats,ImaAdpcmReader.cs,.cs,108
417,OpenRA.Mods.Common/FileFormats/IniFile.cs,OpenRA.Mods.Common,FileFormats,IniFile.cs,.cs,146
418,OpenRA.Mods.Common/FileFormats/InstallShieldCABCompression.cs,OpenRA.Mods.Common,FileFormats,InstallShieldCABCompression.cs,.cs,437
419,OpenRA.Mods.Common/FileFormats/MSCabCompression.cs,OpenRA.Mods.Common,FileFormats,MSCabCompression.cs,.cs,132
420,OpenRA.Mods.Common/FileFormats/RLEZerosCompression.cs,OpenRA.Mods.Common,FileFormats,RLEZerosCompression.cs,.cs,35
421,OpenRA.Mods.Common/FileFormats/WavReader.cs,OpenRA.Mods.Common,FileFormats,WavReader.cs,.cs,306
422,OpenRA.Mods.Common/FileSystem/InstallShieldPackage.cs,OpenRA.Mods.Common,FileSystem,InstallShieldPackage.cs,.cs,160
423,OpenRA.Mods.Common/Graphics/ActorPreview.cs,OpenRA.Mods.Common,Graphics,ActorPreview.cs,.cs,130
424,OpenRA.Mods.Common/Graphics/BeamRenderable.cs,OpenRA.Mods.Common,Graphics,BeamRenderable.cs,.cs,74
425,OpenRA.Mods.Common/Graphics/CircleAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,CircleAnnotationRenderable.cs,.cs,73
426,OpenRA.Mods.Common/Graphics/ContrailRenderable.cs,OpenRA.Mods.Common,Graphics,ContrailRenderable.cs,.cs,134
427,OpenRA.Mods.Common/Graphics/DefaultSpriteSequence.cs,OpenRA.Mods.Common,Graphics,DefaultSpriteSequence.cs,.cs,454
428,OpenRA.Mods.Common/Graphics/DetectionCircleAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,DetectionCircleAnnotationRenderable.cs,.cs,85
429,OpenRA.Mods.Common/Graphics/IsometricSelectionBarsAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,IsometricSelectionBarsAnnotationRenderable.cs,.cs,164
430,OpenRA.Mods.Common/Graphics/IsometricSelectionBoxAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,IsometricSelectionBoxAnnotationRenderable.cs,.cs,81
431,OpenRA.Mods.Common/Graphics/LineAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,LineAnnotationRenderable.cs,.cs,62
432,OpenRA.Mods.Common/Graphics/ModelActorPreview.cs,OpenRA.Mods.Common,Graphics,ModelActorPreview.cs,.cs,74
433,OpenRA.Mods.Common/Graphics/ModelRenderable.cs,OpenRA.Mods.Common,Graphics,ModelRenderable.cs,.cs,297
434,OpenRA.Mods.Common/Graphics/PolygonAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,PolygonAnnotationRenderable.cs,.cs,58
435,OpenRA.Mods.Common/Graphics/RailgunRenderable.cs,OpenRA.Mods.Common,Graphics,RailgunRenderable.cs,.cs,84
436,OpenRA.Mods.Common/Graphics/RangeCircleAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,RangeCircleAnnotationRenderable.cs,.cs,77
437,OpenRA.Mods.Common/Graphics/SelectionBarsAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,SelectionBarsAnnotationRenderable.cs,.cs,161
438,OpenRA.Mods.Common/Graphics/SelectionBoxAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,SelectionBoxAnnotationRenderable.cs,.cs,62
439,OpenRA.Mods.Common/Graphics/SpriteActorPreview.cs,OpenRA.Mods.Common,Graphics,SpriteActorPreview.cs,.cs,51
440,OpenRA.Mods.Common/Graphics/TextAnnotationRenderable.cs,OpenRA.Mods.Common,Graphics,TextAnnotationRenderable.cs,.cs,69
